3,42,0.22192,14.702,15.793,8.3722,24.044,11,0.59956,1.2982,1.6599,0.84313,0.45918,0.091209,-0.32905,-1.5472,-1.5782,-1.22,-0.8147,1.7563,1.1878,0.051978,-2.0343,-2.2285,-2.2019,-1.8755,-0.30778,0.2863,1.1481,1.6367,NaN,NaN
3,44,0.20547,15.536,20.653,5.7839,26.327,11,1.0662,1.2219,0.8446,0.54596,-0.17541,-0.59814,-1.1555,-1.153,-0.56624,0.30739,0.80625,1.5866,0.24099,-2.1292,-2.3458,-2.231,-1.8996,-0.75424,1.253,1.9521,2.13,1.9449,NaN,NaN
3,46,0.99241,51.704,42.603,20.834,54.949,11,0.76976,1.0184,0.92173,0.69935,0.38929,-0.62726,-1.1859,-1.2579,-1.0775,-0.47046,0.32756,1.5826,0.93245,-1.3989,-1.6933,-1.7365,-1.2459,-0.63893,-0.12217,0.85119,1.4099,1.7318,NaN,NaN
3,47,1.2646,104.62,179.22,56.322,207.66,9,0.64864,1.1929,1.4044,0.16282,-0.66852,-1.2429,-1.3866,-0.99796,-0.51558,2.0533,1.4334,0.5124,-2.8348,-2.4582,-0.21356,1.0304,1.758,2.1289,NaN,NaN,NaN,NaN,NaN,NaN
3,49,0.61265,42.14,41.885,18.87,58.118,11,1.0388,1.2512,1.1186,0.74735,0.36462,-0.05174,-0.92961,-1.3501,-1.2544,0.2282,0.84537,1.5742,0.87921,-0.9944,-1.805,-2.0395,-2.01,-1.111,-0.40124,0.95193,1.9454,1.7971,NaN,NaN
3,50,0.22322,11.869,20.476,2.1079,22.485,10,0.51147,0.66129,0.80077,0.76885,0.50141,-0.020174,-0.73975,-1.0849,-0.6895,-0.42206,2.3092,2.0444,-0.67315,-1.9249,-2.1791,-2.1658,-1.7299,-0.93822,2.2876,2.5417,NaN,NaN,NaN,NaN
3,51,0.63942,34.125,54.837,15.869,68.381,9,1.0441,1.3196,0.26228,-0.20791,-0.54831,-1.223,-1.146,-0.094371,0.62021,1.4118,0.44675,-2.5292,-2.4829,-1.8241,0.025557,1.3959,2.0797,1.9283,NaN,NaN,NaN,NaN,NaN,NaN
3,52,0.65606,56.263,122.25,19.162,137.37,7,0.96543,0.96588,0.13723,-0.68147,-1.0753,-1.1194,0.19168,2.1275,-2.2284,-2.611,-2.4173,-1.6924,1.776,2.7361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,54,0.39071,27.523,21.961,14.627,35.888,7,1.006,1.3408,1.0999,0.22679,-1.3229,-1.316,-0.45826,1.557,0.058526,-1.416,-1.7201,-1.0127,0.97269,1.5895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,55,0.35269,30.385,47.486,13.849,60.705,10,0.78878,1.6402,1.2127,0.21551,-0.2926,-0.97913,-1.3423,-1.0308,-0.16766,0.45728,2.1738,-0.64935,-1.3549,-2.1474,-2.3874,-2.2724,-1.4582,2.0107,2.4292,2.4672,NaN,NaN,NaN,NaN
3,57,0.31517,25.737,47.692,8.6166,55.882,11,0.38899,1.3304,1.3535,0.18248,-0.77496,-1.0184,-1.0212,-0.84566,-0.59688,-0.31967,-0.0072785,2.5016,0.087752,-1.1686,-2.2952,-2.5468,-2.2696,-0.70086,2.0066,2.6178,2.8613,2.841,NaN,NaN
3,58,0.57247,31.501,59.09,7.1288,64.498,7,0.49232,0.96083,0.10478,-0.75416,-0.72711,-0.16794,0.26081,2.3844,-1.3436,-2.4341,-1.8746,1.5243,2.5482,2.6809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,59,0.16162,8.5938,14.615,1.5282,16.106,10,0.70672,0.96205,0.80749,0.61933,-0.091787,-0.5909,-0.96193,-0.6466,-0.4346,0.24648,2.0511,-0.74213,-2.3136,-2.4303,-2.2633,-1.8782,-0.71919,1.9936,2.2118,2.3735,NaN,NaN,NaN,NaN
3,60,0.50514,24.691,34.528,6.0562,39.534,10,0.44941,0.95815,0.72655,0.14807,-0.16039,-0.83354,-0.93228,-0.66098,-0.21,0.091579,2.0264,-0.23282,-1.5694,-2.1576,-2.1042,-1.405,-0.7525,1.4245,2.1936,2.4061,NaN,NaN,NaN,NaN
3,63,0.44557,25.953,25.057,9.7155,33.914,9,1.0278,1.3507,0.87335,0.58594,-0.49647,-1.2697,-1.2524,-0.56574,0.3429,1.5851,0.96847,-1.7448,-2.0895,-1.4556,-0.14769,0.6118,1.4923,1.7297,NaN,NaN,NaN,NaN,NaN,NaN
3,64,0.95502,58.422,59.508,24.767,75.394,10,1.1347,1.1909,0.91202,0.48171,-0.70549,-1.2294,-1.1087,-0.53724,-0.072918,0.12438,0.79185,-0.16573,-1.6149,-1.7425,-1.6643,-1.2629,0.84789,1.865,2.0913,2.0232,NaN,NaN,NaN,NaN
3,65,1.101,50.059,34.05,21.073,45.009,10,1.2594,0.67111,0.30263,-0.36145,-1.1005,-1.1013,-1.0301,0.074477,0.44371,1.1846,-0.23129,-1.1917,-1.4138,-1.4152,-0.82642,-0.45748,0.79704,1.9061,1.7593,0.28506,NaN,NaN,NaN,NaN
3,66,1.207,78.783,111.05,39.107,131.02,7,0.95755,1.0882,0.1054,-0.82406,-1.087,-0.97013,-0.079765,1.3811,-1.134,-2.1765,-1.7442,-0.84866,1.5689,2.0979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,67,0.95975,90.079,415.04,27.455,428.66,10,0.5514,0.77773,0.96279,0.74298,0.12847,-0.58936,-1.1835,-0.96965,-0.45904,0.16443,3.3293,2.9417,-0.743,-3.133,-3.548,-3.3772,-2.4318,3.312,3.7366,3.6792,NaN,NaN,NaN,NaN
3,68,0.72475,25.597,27.289,4.2188,29.267,9,0.60412,0.73706,0.37523,0.11144,-0.41679,-0.78157,-0.64984,-0.2541,0.47195,1.325,-0.093858,-1.843,-2.1402,-1.7445,0.96108,1.3572,1.7204,1.5889,NaN,NaN,NaN,NaN,NaN,NaN
3,71,1.1613,147.41,68.345,766.88,802.09,11,2.5024,3.7391,4.2403,4.2296,2.8762,-0.013121,-3.3214,-3.8183,-3.8706,-3.7102,-2.9598,-1.4227,-0.79616,-0.26484,0.10394,0.95035,1.3091,0.84373,0.1649,-0.5748,-1.013,-1.4341,NaN,NaN
3,72,1.156,83.686,188.93,30.472,200.76,10,0.54176,1.14,0.52251,-0.51066,-1.0584,-1.253,-1.2298,-0.54585,-0.16937,0.14337,2.6474,-1.5052,-2.4699,-2.215,-1.616,-1.294,-0.77278,2.8526,3.097,3.083,NaN,NaN,NaN,NaN
3,73,1.182,83.951,112.24,54.189,146.88,11,0.51624,0.73298,1.5902,1.0768,0.29456,-0.33776,-1.063,-1.5551,-1.4312,-0.14215,0.26201,2.2606,2.0471,-0.85697,-1.5822,-1.8918,-1.9472,-1.4338,0.055681,0.41095,2.3062,2.4105,NaN,NaN
3,74,0.37434,27.574,45.17,8.4747,53.001,10,0.81972,1.1492,0.97563,0.37807,-0.14839,-0.65859,-1.1097,-1.0555,-0.60066,-0.0031059,2.1322,1.4359,-1.8988,-2.3379,-2.415,-2.1795,0.19505,1.2371,1.9449,2.384,NaN,NaN,NaN,NaN
3,75,1.1201,62.946,46.365,33.373,66.576,9,1.0009,1.2591,0.58111,0.1148,-0.87856,-1.4944,-1.4827,0.18048,0.51006,1.0918,-0.11786,-1.7704,-1.6944,-0.98373,0.10906,0.53915,1.6458,1.6621,NaN,NaN,NaN,NaN,NaN,NaN
3,76,0.48067,19.837,19.588,5.0675,23.891,9,0.25172,1.0797,1.1207,0.21039,-0.093482,-0.80658,-0.99265,-0.62841,-0.29303,1.7532,-0.11801,-0.63814,-1.7043,-1.833,-1.4182,-0.38613,1.6314,2.0242,NaN,NaN,NaN,NaN,NaN,NaN
3,77,1.2508,100.07,123.27,93.857,191.04,8,1.6929,1.7274,0.95947,-0.42872,-1.286,-1.9625,-1.6629,-0.132,1.5922,0.60838,-1.7981,-1.9796,-1.3621,0.57318,1.3418,1.8714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,78,1.0185,92.218,185.85,42.807,212.71,11,1.0033,1.341,0.86784,0.63896,0.12072,-0.2265,-0.89937,-1.5006,-0.80447,0.0099979,0.43668,2.2154,1.572,-2.4755,-2.7648,-2.8253,-2.5507,-1.7362,0.71505,1.9519,2.6248,2.5695,NaN,NaN
3,79,1.1266,53.309,35.688,22.956,47.366,10,1.1808,0.90234,0.27784,-0.46287,-0.88186,-1.2089,-0.63293,-0.38419,-0.019239,0.81874,-0.41398,-1.0519,-1.3682,-1.4032,-1.0923,-0.39483,1.2568,1.592,1.6461,1.0242,NaN,NaN,NaN,NaN
3,80,0.3315,17.983,23.697,6.4746,29.842,9,0.81467,1.0788,0.62476,0.041613,-0.97677,-1.2118,-0.75156,-0.0093334,0.39105,1.2522,-0.62053,-1.7922,-2.1099,-1.3203,-0.27199,1.6593,2.1477,2.0298,NaN,NaN,NaN,NaN,NaN,NaN
3,81,0.89733,15.321,3.0534,5.0055,6.0028,7,0.41053,0.74237,0.92105,-0.58072,-0.98914,-0.99765,-0.19783,-0.72774,-0.25657,0.78467,0.68682,0.50069,-0.036415,-0.73838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,82,1.0855,56.449,72.256,16.609,77.779,10,0.84331,0.95775,0.28729,-0.033901,-0.50867,-0.69572,-0.96927,-0.88546,-0.050361,0.45234,1.2485,0.29613,-2.1169,-2.2984,-2.0582,-0.9773,1.1565,1.4581,1.93,1.7903,NaN,NaN,NaN,NaN
3,83,1.2087,46.109,47.728,16.114,52.615,9,0.55891,1.0396,0.98717,0.80947,-0.25648,-0.6074,-0.89329,-0.72819,-0.16901,1.8715,0.73182,-1.1486,-1.3956,-1.6206,-1.4342,-1.0962,0.87955,1.9323,NaN,NaN,NaN,NaN,NaN,NaN

