6,65,0.24954,8.3899,9.6774,22.378,31.968,10,1.7631,2.4899,2.609,1.7897,-0.060395,-3.1269,-3.5239,-3.555,-2.9109,0.72208,-2.2919,-1.4572,1.5112,2.1659,1.9962,0.81148,0.1983,-0.71386,-1.2551,-2.3638,NaN,NaN,NaN,NaN
9,67,0.39946,5.3663,2.7108,5.0248,7.5929,10,1.5771,1.9679,1.8435,0.56129,0.27946,-0.20833,-1.5504,-1.9592,-1.362,1.159,-1.0827,-0.6341,-0.052368,1.6108,1.747,1.5772,0.71931,-0.1262,-1.1684,-1.2282,NaN,NaN,NaN,NaN
8,68,0.75772,12.047,27.848,4.0798,30.775,10,1.3538,1.0048,0.041834,-0.38528,-0.63055,-1.0314,-0.98662,-0.49563,-0.1275,0.64777,0.43667,-0.99148,-3.1998,-3.4499,-3.0964,0.72233,2.2782,2.6805,2.7049,2.1646,NaN,NaN,NaN,NaN
8,70,0.38982,5.7891,8.8175,1.9934,10.664,11,1.0816,1.0086,0.17439,-0.19372,-0.97922,-1.063,-1.1126,-0.28826,0.29579,0.60013,1.0323,0.62786,-1.5956,-2.3909,-2.4156,-1.7286,-0.47707,1.3684,2.311,2.4241,2.2965,1.3641,NaN,NaN
10,71,0.74636,14.325,30.398,6.5092,35.578,10,0.65292,1.1544,1.4216,0.31367,-0.31789,-0.76273,-1.202,-1.2474,-0.36801,0.15942,2.3915,1.2608,-1.0571,-2.8149,-2.8784,-2.4834,-1.1999,1.3128,2.7718,2.842,NaN,NaN,NaN,NaN
8,72,0.61642,6.5452,5.2896,2.4768,7.3519,10,1.2035,1.1158,0.7567,-0.42835,-1.0904,-1.1662,-0.90898,-0.68216,-0.10226,0.46524,0.18443,-0.86838,-1.3918,-1.5878,-1.2793,-1.0713,1.4568,1.6964,1.8291,1.5646,NaN,NaN,NaN,NaN
9,76,0.16426,3.3189,1.2545,8.6432,9.8827,11,2.2111,3.4373,3.5222,3.3031,0.34608,-1.4777,-1.8964,-2.6168,-2.829,-2.6226,-1.838,-0.84016,-0.21049,0.10838,0.43989,1.2613,1.3371,1.1754,0.65011,-0.14708,-0.78255,-1.2988,NaN,NaN
8,77,0.16463,2.3206,3.6272,0.73467,4.3513,7,1.1624,0.66883,-0.93803,-1.2112,-1.005,-0.35904,0.4784,-1.2603,-2.1342,-1.7249,-0.64229,0.79265,2.2782,2.746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,78,0.35602,4.4092,2.8986,2.4006,5.206,11,1.2545,1.4869,1.008,0.16732,-0.16242,-0.80555,-1.4388,-1.5354,-1.2896,0.16864,0.49838,0.92259,0.039988,-1.2335,-1.6954,-1.7082,-1.3039,-0.30476,0.48405,0.95592,1.673,1.6858,NaN,NaN
7,79,0.36092,4.3969,7.4191,0.98925,8.3129,11,0.83461,0.84471,0.22018,-0.38417,-0.81271,-0.89589,-1.0207,-0.92489,-0.44972,-0.12896,0.23341,1.7495,-2.2301,-2.4999,-2.0896,-1.4203,-0.98551,-0.33326,0.73682,2.18,2.4667,2.536,NaN,NaN
8,80,1.1564,28.984,57.62,26.836,77.996,8,1.5231,1.7727,0.68847,0.29148,-1.6498,-2.212,-0.19449,0.90242,1.8029,-0.69011,-2.9476,-2.9306,-1.1879,0.41338,2.6857,2.6798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,81,0.58129,8.2796,10.974,3.5449,14.052,10,0.95435,1.2142,0.98142,0.080299,-0.81077,-1.198,-1.4592,-1.0129,-0.024092,0.45075,2.0141,-1.4062,-1.9874,-2.1322,-1.5505,-0.83333,-0.22281,1.1721,2.2374,2.4406,NaN,NaN,NaN,NaN
8,84,1.0507,18.214,41.736,7.9953,46.381,11,1.0036,1.0759,0.93631,0.46191,-1.0879,-1.2524,-1.1933,-0.40306,-0.17592,0.32924,0.85452,2.318,-2.2687,-2.6756,-2.9276,-1.6737,-1.256,0.94443,2.5463,2.8965,3.0042,2.6635,NaN,NaN
6,85,0.35234,6.218,9.3459,3.1799,12.397,11,1.4098,1.5517,1.1329,0.70721,0.16436,-0.74794,-1.194,-1.4104,-1.1875,-0.61987,0.90064,1.3237,0.80557,-1.3479,-2.2107,-2.454,-2.2311,-1.6387,0.99232,1.9046,2.2493,1.8777,NaN,NaN
8,88,0.36932,7.408,11.957,4.2591,16.048,9,1.0896,1.4442,1.3633,0.44942,-0.58584,-1.2772,-1.5735,-1.0523,0.029351,1.8162,0.87732,-1.4264,-2.4153,-2.2844,-1.5133,-0.52922,1.9292,2.5813,NaN,NaN,NaN,NaN,NaN,NaN
7,89,0.31148,3.1182,0.52655,4.4431,4.9192,10,1.354,2.077,2.3445,1.5674,0.89105,-0.66459,-2.2578,-2.5298,-1.8354,0.028328,-0.72319,-0.45715,0.0027807,0.62052,0.80088,0.85347,0.31236,-0.073922,-0.54887,-0.80437,NaN,NaN,NaN,NaN
10,90,0.45323,6.4889,5.8811,3.6732,9.3322,10,1.5447,1.1586,1.0505,0.78733,-0.049296,-0.5701,-1.4445,-1.3262,-0.74632,1.2335,1.267,-1.0776,-1.494,-1.7526,-1.9539,-1.8449,-0.42831,1.1359,1.8091,1.4784,NaN,NaN,NaN,NaN
9,93,1.3095,17.519,20.2,9.7002,24.893,8,0.88044,1.2679,0.88453,0.09157,-1.0244,-1.3606,-0.96833,0.36798,1.8304,-0.11819,-1.7731,-2.0006,-1.2222,-0.52912,1.3343,2.061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,96,0.14846,2.8795,5.5162,1.2809,6.7866,11,1.3133,1.0823,0.50875,-0.15507,-0.98498,-1.3007,-1.3296,-0.951,-0.30576,0.36218,1.1245,0.28054,-2.0142,-2.6208,-2.6394,-1.9982,-1.2689,-0.23632,2.0626,2.745,2.616,1.7516,NaN,NaN
8,98,0.65886,15.713,60.127,6.0258,65.016,10,1.1199,1.2809,0.60832,0.094974,-0.47904,-0.84652,-1.1473,-1.0199,-0.5066,0.48007,1.7133,-0.37926,-3.3737,-4.0402,-3.884,-2.7597,1.0497,2.9121,3.5786,3.3006,NaN,NaN,NaN,NaN
10,99,0.088603,2.1294,1.9766,3.079,5.0528,10,2.1559,2.3693,1.9239,-0.13238,-0.65381,-1.4562,-2.1149,-2.2707,-1.9332,0.88246,-1.1208,0.49015,1.1845,2.0923,2.1107,1.5647,0.64817,-0.80815,-1.6032,-1.7024,NaN,NaN,NaN,NaN
10,100,0.32196,4.7398,7.1235,1.6333,8.6749,11,0.97936,1.1541,0.90316,0.24743,-0.85813,-1.2468,-1.1713,-0.55989,-0.23404,0.19562,0.63334,1.4404,-0.30475,-2.1924,-2.3734,-1.7073,-0.66054,0.29855,2.294,2.467,2.4445,2.0921,NaN,NaN
9,101,0.94947,12.615,13.295,6.4102,17.809,8,1.3501,0.98647,-0.26223,-1.1997,-1.3503,-0.59169,0.32114,1.049,-0.79471,-1.6447,-1.7639,-1.2604,-0.45943,1.6884,2.2202,0.80724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,103,0.68582,7.2947,8.1458,2.4417,10.016,9,0.2061,1.2698,1.3091,1.1301,-0.17258,-0.69228,-1.1184,-0.83902,-0.3979,2.4479,-0.31801,-1.0548,-1.3008,-1.8136,-1.7675,-1.2582,0.70747,2.1349,NaN,NaN,NaN,NaN,NaN,NaN

